work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Cloud Data Engineer,Data Engineering,GBP,144000,177177.0,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,L
2023,Data Scientist,Data Science and Research,USD,240000,240000.0,United States,Senior,Full-time,In-person,United States,S
2023,Data Scientist,Data Science and Research,USD,142000,142000.0,United States,Senior,Full-time,In-person,United States,S
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000.0,United States,Mid-level,Contract,Remote,United States,S
2023,Machine Learning Engineer,Machine Learning and AI,USD,105000,105000.0,United States,Mid-level,Contract,Remote,United States,S
2023,Data Analyst,Data Analysis,USD,80000,80000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,60000,60000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,268000,268000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000.0,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,144628,144628.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,115702,115702.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,144000,144000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,132000,132000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,106400,106400.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,81800,81800.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,134200,134200.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,103200,103200.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,110000,110000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,93500,93500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,208200,208200.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,151200,151200.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,240000,240000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,270000,270000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,220000,220000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,194500,194500.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,115500,115500.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,225000,225000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,156400,156400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,140000,140000.0,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,100000,100000.0,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,193600,193600.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,119700,119700.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,225000,225000.0,France,Senior,Full-time,In-person,France,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,199000,199000.0,France,Senior,Full-time,In-person,France,M
2023,Data Analyst,Data Analysis,USD,50000,50000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,40000,40000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000,120000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,95000,95000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,GBP,80000,98432.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,45000,55368.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,225000,225000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,156400,156400.0,United States,Senior,Full-time,In-person,United States,M
2023,Analytics Engineering Manager,Leadership and Management,GBP,325000,399880.0,United Kingdom,Senior,Full-time,Hybrid,United Kingdom,L
2023,Data Engineer,Data Engineering,EUR,38000,41027.0,Spain,Entry-level,Full-time,Remote,Spain,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,155000,155000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,100000,100000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85000,85000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,65000,65000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,280100,280100.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,168100,168100.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,200000,200000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,USD,79600,79600.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,149040,149040.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,113900,113900.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,240000,240000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,165000,165000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,145000,145000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,165000,165000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,145000,145000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,274450,274450.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,199600,199600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,83500,83500.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,52500,52500.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Business Intelligence Developer,BI and Visualization,USD,140000,140000.0,Canada,Senior,Full-time,Remote,Canada,M
2023,Business Intelligence Developer,BI and Visualization,USD,76500,76500.0,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,EUR,45000,48585.0,Spain,Senior,Full-time,In-person,Spain,M
2023,Data Scientist,Data Science and Research,EUR,36000,38868.0,Spain,Senior,Full-time,In-person,Spain,M
2023,Data Architect,Data Architecture and Modeling,USD,306000,306000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,204000,204000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,136000,136000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,104000,104000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,115000,115000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,81500,81500.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,280000,280000.0,United Kingdom,Mid-level,Full-time,Hybrid,United Kingdom,L
2023,Data Scientist,Data Science and Research,USD,250000,250000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,180000,180000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,100000,100000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,70000,70000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,100000,100000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,70000,70000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,240000,240000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,157000,157000.0,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200,222200.0,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,140700,140700.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,109600,109600.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,278000,278000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,173000,173000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,95000,95000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,305000,305000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,175000,175000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,125000,125000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,155000,155000.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
